year,country,iso3,description,source_org,destination_org,destination_org_type,amountUSD,data_source
2024,Global,Global,"UNHCR embraces a culture of Innovation and change that understands, supports and invests effectively in innovation at all
levels of the organization as a key driver in enhancing impact and realizing its strategic directions.",UNHCR,QUEERSTION MEDIA,NGOs: National,21621,UNHCR partner info
2024,Global,Global,External Engagement and Resource Mobilization,UNHCR,RAHMET BULUTLARI DERNEGI,NGOs: National,500000,UNHCR partner info
2024,Bangladesh,BGD,Community engagement strengthened and expanded.,UNHCR,Rakhaing Development Foundation (RDF),NGOs: National,11042,UNHCR partner info
2024,Myanmar,MMR,"Age, gender and diverse groups of forcibly displaced and stateless people – especially women and girls – can make informed
decisions on, and meaningfully participate in, all issues impacting their protection and solutions environment, to improve their
lives and futures.",UNHCR,Rakhine Arr Man Social Development Organization,NGOs: National,3127,UNHCR partner info
2024,Kazakhstan,KAZ,"Basic needs of refugees and asylum seekers are met through monetary support; UNHCR beneficiaries are provided avenues for
naturalization and regularization of their status and documentation and are included in the public welfare, social, health,
education services alongside with nationals",UNHCR,RED CRESCENT SOCIETY,Red Cross: National,180780,UNHCR partner info
2024,Montenegro,MNE,"By end-2026, the asylum authorities will ensure that persons in need of international protection have safe and dignified access
to the territory for persons in need of international standards and adequate reception conditions and services; By end-2026,
communities of persons granted international and temporary protection and stateless persons will be empowered with
improved two-way communication channels, participation in decision-making and building trust with host communities.; By
end-2026, a well-structured, comprehensive and effective integration system will be established to support inclusion of
persons granted international and temporary protection and stateless.",UNHCR,RED CROSS OF MONTENEGRO,Red Cross: National,202795,UNHCR partner info
2024,North Macedonia,MKD,Refugees and asylum seekers enjoy greater inclusion,UNHCR,Red Cross of North Macedonia - City Red Cross of Skopje,Red Cross: National,38100,UNHCR partner info
2024,Costa Rica,CRI,People UNHCR serves and host communities promote peaceful coexistence.,UNHCR,Red de Mujeres Pinoleras,NGOs: National,4000,UNHCR partner info
2024,Peru,PER,"An increasing number of forcibly displaced people are self-reliant, able to support their families, and actively engaged in social
participation within their communities, particularly in advancing gender equality.",UNHCR,RED INT. DE COOPERACION HUMANITARIA,NGOs: National,4006,UNHCR partner info
2024,Albania,ALB,"Persons who wish to seek and enjoy international protection benefit from an efficient and fair asylum procedure; By 2026,
Albanian systems and procedures are inclusive and facilitate access decent labour market, financial services, and education
opportunities to refugees and asylum-seekers; By 2026, government has improved the systems and procedures that guarantee
forcibly displaced and stateless persons have access to rights and social inclusion",UNHCR,REFUGEE & MIGRATION SERVICES IN ALBANIA,NGOs: National,362708,UNHCR partner info
2024,Uganda,UGA,"All women, men, boys and girls of concern, including those of diverse backgrounds, are able to enjoy rights and play a central
role in activities and decisions that affect them, and co-exist peacefully with neighbouring communities.",UNHCR,Refugee Active peace building Initiative (RAPBI),NGOs: National,7180,UNHCR partner info
2024,Global,Global,"Advance refugee education inclusion in national systems, and enable learning for all students, regardless of legal status,
gender or disability",UNHCR,REFUGEE CHILDREN AND VULNERABLE CITIZENS,NGOs: National,57953,UNHCR partner info
2024,Tajikistan,TJK,"Refugees and asylum seekers in vulnerable situations are included and benefit from state social protection system and have
access to cash assistance provided by international organizations or the State; Refugees and asylum seekers have access to an
increased number of livelihood opportunities, along with unhindered access to employment; Asylum seekers and stateless
people are provided avenues for naturalization (for stateless people) and regularization of their status and documentation
(mandate refugees)",UNHCR,REFUGEE CHILDREN AND VULNERABLE CITIZENS,NGOs: National,331630,UNHCR partner info
2024,Zambia,ZMB,"People of concern access to enhanced protection and durable solutions; Support to meet humanitarian and development
needs of refugees and their hosts is provided",UNHCR,REFUGEE COMMISSION - MAHEBA,Governments: Local/National,698195,UNHCR partner info
2024,Kenya,KEN,"The national protection framework is amended to enable enjoyment of fundamental rights and access to protection services
by the affected populations, in line with international standards and obligations.; Incidents of arbitrary arrest and detention on
account of irregular entry, stay or legal status are reduced and access to legal remedies is enhanced.; Forcibly displaced and
stateless persons and their host communities increase their meaningful engagement and participation in policy decisions and
programme activities affecting their lives.",UNHCR,REFUGEE CONSORTIUM OF KENYA,NGOs: National,180938,UNHCR partner info
2024,Kenya,KEN,"Access to the territory of Kenya is guaranteed, national reception procedures are effective and refugees and asylum-seekers
are issued with legally recognized identity documents by national refugee management authorities.; The national protection
framework is amended to enable enjoyment of fundamental rights and access to protection services by the affected
populations, in line with international standards and obligations.; Incidents of arbitrary arrest and detention on account of
irregular entry, stay or legal status are reduced and access to legal remedies is enhanced.",UNHCR,REFUGEE CONSORTIUM OF KENYA,NGOs: National,209336,UNHCR partner info
2024,Kenya,KEN,"Access to the territory of Kenya is guaranteed, national reception procedures are effective and refugees and asylum-seekers
are issued with legally recognized identity documents by national refugee management authorities.; The national protection
framework is amended to enable enjoyment of fundamental rights and access to protection services by the affected
populations, in line with international standards and obligations.; Incidents of arbitrary arrest and detention on account of
irregular entry, stay or legal status are reduced and access to legal remedies is enhanced.",UNHCR,REFUGEE CONSORTIUM OF KENYA,NGOs: National,97264,UNHCR partner info
2024,Global,Global,15.3 PoC access to skills-based complementary pathways for admission is improved,UNHCR,Refugee Council of Australia Inc,NGOs: National,25275,UNHCR partner info
2024,South Africa,ZAF,"GBV survivors have access to a holistic response and prevention plan by 2024; Children of concern under our mandate are
protected from violence, abuse, exploitation and discrimination and have access to child friendly procedures and services;
Forcibly displaced people have access to basic needs to ensure their well-being and dignity by 2024",UNHCR,Refugee Social Services,NGOs: National,87024,UNHCR partner info
2024,Global,Global,"UNHCR embraces a culture of Innovation and change that understands, supports and invests effectively in innovation at all
levels of the organization as a key driver in enhancing impact and realizing its strategic directions.",UNHCR,Refugee Welfare Committee,NGOs: National,28995,UNHCR partner info
