year,destination_org,country,activity_description,amountUSD,destination_org_type,source_org,data_source
2024,FIELD MEDICAL FOUNDATION,Yemen,Malnutrition treatment programme,811969,NGOs: National,WFP,WFP FLA data
2024,FIELD MEDICAL FOUNDATION,Yemen,Unconditional resource transfer,2129071,NGOs: National,WFP,WFP FLA data
2024,HUMAN ACCESS FOR PARTNERSHIP AND DE,Yemen,Malnutrition prevention programme,66294,NGOs: National,WFP,WFP FLA data
2024,HUMAN ACCESS FOR PARTNERSHIP AND DE,Yemen,Malnutrition treatment programme,531491,NGOs: National,WFP,WFP FLA data
2024,HUMAN ACCESS FOR PARTNERSHIP AND DE,Yemen,Unconditional resource transfer,1809855,NGOs: National,WFP,WFP FLA data
2024,HUMANITARIAN AID AND DEVELOPMENT,Yemen,Malnutrition treatment programme,580404,NGOs: National,WFP,WFP FLA data
2024,HUMANITARIAN AID AND DEVELOPMENT,Yemen,Unconditional resource transfer,147359,NGOs: National,WFP,WFP FLA data
2024,Islamic Relief Yemen,Yemen,Malnutrition prevention programme,46205,NGOs: International,WFP,WFP FLA data
2024,Islamic Relief Yemen,Yemen,Malnutrition treatment programme,551496,NGOs: International,WFP,WFP FLA data
2024,Islamic Relief Yemen,Yemen,Unconditional resource transfer,1592166,NGOs: International,WFP,WFP FLA data
2024,LIFE MAKERS MEETING PLACE ORGANIZAT,Yemen,Unconditional resource transfer,43744,NGOs: National,WFP,WFP FLA data
2024,MEDICAL MERCY FOUNDATION,Yemen,Malnutrition treatment programme,394199,NGOs: National,WFP,WFP FLA data
2024,NATIONAL FOUNDATION FOR DEVELOPMENT,Yemen,Unconditional resource transfer,1263812,NGOs: National,WFP,WFP FLA data
2024,NORWEGIAN REFUGEE COUNCIL,Yemen,Unconditional resource transfer,267250,NGOs: International,WFP,WFP FLA data
2024,Norwegian Refugee CouncilNORWEGIANR,Yemen,Unconditional resource transfer,96179,NGOs: International,WFP,WFP FLA data
2024,RELIEF AND DEVELOPMENT PEER FOUNDAT,Yemen,Malnutrition treatment programme,379026,NGOs: National,WFP,WFP FLA data
2024,RELIEF AND DEVELOPMENT PEER FOUNDAT,Yemen,Unconditional resource transfer,103198,NGOs: National,WFP,WFP FLA data
2024,RELIEF INTERNATIONAL,Yemen,Unconditional resource transfer,1358879,NGOs: International,WFP,WFP FLA data
2024,SAVE THE CHILDREN INTERNATIONAL,Yemen,Malnutrition prevention programme,99132,NGOs: International,WFP,WFP FLA data
2024,SAVE THE CHILDREN INTERNATIONAL,Yemen,Malnutrition treatment programme,734012,NGOs: International,WFP,WFP FLA data
2024,SAVE THE CHILDREN INTERNATIONAL,Yemen,Unconditional resource transfer,89903,NGOs: International,WFP,WFP FLA data
2024,SCHOOL FEEDING AND HUMANITARIAN REL,Yemen,,295836,NGOs: National,WFP,WFP FLA data
2024,SCHOOL FEEDING AND HUMANITARIAN REL,Yemen,School based programmes,2506310,NGOs: National,WFP,WFP FLA data
2024,SCHOOL FEEDING AND HUMANITARIAN REL,Yemen,Unconditional resource transfer,3036230,NGOs: National,WFP,WFP FLA data
2024,SOCIETY FOR HUMANITARIAN SOLIDARITY,Yemen,Malnutrition treatment programme,91862,NGOs: National,WFP,WFP FLA data
2024,SOCIETY FOR HUMANITARIAN SOLIDARITY,Yemen,School based programmes,1970753,NGOs: National,WFP,WFP FLA data
2024,SOCIETY FOR HUMANITARIAN SOLIDARITY,Yemen,Unconditional resource transfer,2300412,NGOs: National,WFP,WFP FLA data
2024,Soul for Development,Yemen,Malnutrition prevention programme,281255,NGOs: National,WFP,WFP FLA data
2024,Soul for Development,Yemen,Malnutrition treatment programme,616309,NGOs: National,WFP,WFP FLA data
2024,SUSTAINABLE DEVELOPMENT FOUNDATION,Yemen,Unconditional resource transfer,26077,NGOs: National,WFP,WFP FLA data
2024,TAMDEEN YOUTH FOUNDATION,Yemen,Unconditional resource transfer,739662,NGOs: National,WFP,WFP FLA data
2024,VISION HOPE INTERNATIONAL,Yemen,Malnutrition treatment programme,278164,NGOs: International,WFP,WFP FLA data
2024,VISION HOPE INTERNATIONAL,Yemen,Unconditional resource transfer,432181,NGOs: International,WFP,WFP FLA data
2024,YEMEN FAMILY CARE ASSOCIATION (YFCA,Yemen,Malnutrition prevention programme,190619,NGOs: National,WFP,WFP FLA data
2024,YEMEN FAMILY CARE ASSOCIATION (YFCA,Yemen,Malnutrition treatment programme,1133510,NGOs: National,WFP,WFP FLA data
2024,YEMEN FAMILY CARE ASSOCIATION (YFCA,Yemen,Unconditional resource transfer,1262063,NGOs: National,WFP,WFP FLA data
2024,Yemeni Food Bank Foundation,Yemen,School based programmes,786981,NGOs: National,WFP,WFP FLA data
2024,ACTION AFRICA HELP ZAMBIA,Zambia,Unconditional resource transfer,110116,NGOs: International,WFP,WFP FLA data
2024,CARE International in Zambia,Zambia,Actions to protect against climate shocks,107692,NGOs: International,WFP,WFP FLA data
2024,DEVELOPMENT AID FROM PEOPLE TO PEOP,Zambia,Actions to protect against climate shocks,170327,NGOs: International,WFP,WFP FLA data
2024,SELF HELP AFRICA,Zambia,Actions to protect against climate shocks,73126,NGOs: International,WFP,WFP FLA data
2024,CARITAS ZIMBABWE,Zimbabwe,Unconditional resource transfers to support access to food,409024,NGOs: National,WFP,WFP FLA data
