year,recipient_location_iso3,total_usd_defl_m_lnha,destination_org_country,total_usd_defl_m,lnha_funding_perc
2019,UKR,2.33407852797282,Ukraine,213.515446387,0.0109316612332686
2019,LBY,0.1256807963,Libya,171.582802734,0.000732478979812676
2019,CMR,1.20790330304,Cameroon,231.413460511,0.00521967607403971
2019,BHS,0.2351881861,Bahamas,35.420815761,0.00663982974550669
2019,KEN,1.175940931,Kenya,238.021647044,0.00494047892535849
2019,FSM,,"Micronesia, Federated States of",17.227201756,
2019,PRY,,Paraguay,2.946790154,
2019,SEN,0.5267037489,Senegal,6.150642495,0.0856339397596543
2020,ZMB,0.2403283482,Zambia,72.053729502,0.00333540470231078
2020,COD,33.5433650442187,Democratic Republic of the Congo,1484.33218488,0.0225982872202764
2020,FSM,2.9224204129,"Micronesia, Federated States of",25.595088403,0.114178953668215
2020,NGA,10.8410009216489,Nigeria,948.144223850001,0.0114339154834782
2020,BHS,0.3089934363,Bahamas,5.326491432,0.0580106886953123
2020,CAF,3.77339627744656,Central African Republic,559.459780775001,0.00674471411013569
2020,ETH,47.226515967733,Ethiopia,1299.382580899,0.0363453509858955
2020,YEM,154.019290172051,Yemen,2553.925187518,0.0603068918873588
2020,MULTI,,Multi-destination_org_country,412.710295978,
2020,CMR,4.44074357969468,Cameroon,258.207607341,0.0171983452595572
2020,UKR,9.48886179621336,Ukraine,277.19811907,0.0342313354363605
2020,BRA,1.813253086,Brazil,82.686563104,0.0219292351493599
2020,BDI,,Burundi,139.603204862,
2020,IRQ,32.8837330850616,Iraq,1389.179793247,0.0236713298342764
2020,HND,2.200643325,Honduras,49.784072079,0.044203763033042
2021,ETH,29.6782061833791,Ethiopia,1944.691786148,0.0152611361835209
2021,TZA,0.105845449,"Tanzania, United Republic of",39.176896067,0.00270173136787008
2021,BOL,0.02214139202,"Bolivia, Plurinational State of",5.197286784,0.00426018284928261
2021,BFA,6.57272716392346,Burkina Faso,426.845267475,0.0153983835941403
2021,MMR,18.9645223474337,Myanmar,382.726633761,0.0495510912346811
2021,CMR,3.62732612816893,Cameroon,271.735546658,0.0133487361987801
2021,CAF,1.10788916503544,Central African Republic,654.055467027,0.0016938764690269
2021,COL,20.7147973076032,Colombia,536.892646034,0.0385827547846341
2021,DJI,1.55831305918,Djibouti,26.421600313,0.0589787537741715
2021,DOM,,Dominican Republic,8.008941542,
2021,COD,28.4121723715782,Democratic Republic of the Congo,1227.670214358,0.0231431633994933
2021,ECU,,Ecuador,101.939448005,
2021,GNQ,0.5875220524,Equatorial Guinea,1.360727118,0.431770664836563
2021,HND,0.37230340866588,Honduras,189.521278407,0.00196444120573286
2021,IRQ,17.5119461481396,Iraq,1020.95728184,0.0171524768564059
2021,KEN,55.4404286146002,Kenya,241.170599031,0.229880544466674
2021,KIR,0.03006996118,Kiribati,0.673774722,0.044629102574139
2021,GTM,6.7908445716366,Guatemala,131.754074876,0.0515418181792691
2021,LBY,0.1142415877,Libya,243.568868687,0.000469031975702967
2021,MDG,16.6322612565278,Madagascar,160.413615703,0.103683600569928
2021,MWI,1.1007658115,Malawi,14.453605177,0.0761585637645372
2021,MLI,2.7552719207,Mali,415.856581698,0.00662553399888452
2021,NER,5.53250306127051,Niger,597.806271057,0.00925467551802079
2021,NGA,12.7023072600228,Nigeria,922.360474217,0.0137715216719427
2021,PNG,0.519695331932,Papua New Guinea,8.378959753,0.0620238486938583
2021,PER,,Peru,145.843239817,
2021,COG,,Congo,11.873472321,
2021,LKA,0.7815884892,Sri Lanka,10.659243015,0.073324952635016
2021,VCT,1.37686510448,Saint Vincent and the Grenadines,11.920298861,0.115505921498724
2021,UGA,1.4283606344,Uganda,238.28447195,0.00599435046149259
2021,UKR,9.16760964068629,Ukraine,195.98276832,0.0467776311115141
2021,VUT,0.01571496042,Vanuatu,0.996994384,0.0157623359491261
2021,BGD,15.62303469361,Bangladesh,870.580622149,0.017945534619235
2021,BDI,10.1622486727405,Burundi,110.565330679,0.0919117105726767
2021,TCD,2.4930621464,Chad,396.982916904,0.00628002374974458
2021,CRI,1.017343634,Costa Rica,19.190927631,0.0530116966496522
2021,ZWE,1.68161782552483,Zimbabwe,181.963484796,0.0092415125342873
2021,RWA,2.4123252236,Rwanda,35.508743851,0.0679360901563423
2021,MNG,,Mongolia,11.655488808,
2021,JOR,14.5833651077531,Jordan,742.098614255,0.019651519121072
2021,BHS,,Bahamas,0.426821989,
2021,BRA,0.09024998049,Brazil,71.683023719,0.00125901469842822
2021,TLS,0.45584291358,Timor-Leste,18.206211957,0.0250377681341195
2021,NIC,0.5881069488,Nicaragua,42.526855993,0.0138290718904027
2021,ARG,,Argentina,12.815653123,
2021,BRB,,Barbados,0.259585902,
2021,CHL,0.008652830161,Chile,12.937468261,0.00066881943100753
2021,CUW,,Curaçao (Netherlands),0.126535558,
2021,TTO,,Trinidad and Tobago,7.005298995,
2022,CAF,8.65362905950228,Central African Republic,676.549784766001,0.0127908237565922
2022,MULTI,6.55108988999825,Multi-destination_org_country,1836.87054673,0.00356644070626562
2022,VCT,,Saint Vincent and the Grenadines,1.244882446,
2022,IRQ,41.9457593882254,Iraq,727.374689275,0.0576673343281084
2022,NER,35.2491997536094,Niger,711.125556639001,0.0495681802243306
2022,MOZ,26.3582058794332,Mozambique,417.134844123,0.0631886936581616
2022,COD,143.325010034364,Democratic Republic of the Congo,1237.330077321,0.115834095251837
2022,ETH,176.930215020702,Ethiopia,2613.757766721,0.0676918945104325
2022,SSD,55.8057588948257,South Sudan,1715.594400917,0.032528527060357
2022,CMR,4.46166232184933,Cameroon,315.668956753,0.0141339914058778
2022,DJI,28.7938254997554,Djibouti,85.211811938,0.337908851424327
2022,BRA,9.39323773993523,Brazil,39.224557908,0.239473387105261
2022,MYS,2.29057414959299,Malaysia,9.766400776,0.23453616149174
2022,TON,1.29741704884653,Tonga,10.207188491,0.127108169893257
2022,UKR,546.598630142911,Ukraine,4875.043389639,0.112121797993553
2022,COL,60.1063913412096,Colombia,557.139755412,0.107883867121924
2022,DOM,1.64853663274368,Dominican Republic,11.830428109,0.139347166269457
2022,FRA,0.164037456557282,France,0.005265906,31.1508516402081
2022,HND,5.0454378464154,Honduras,116.186684827,0.0434252673094853
2022,MHL,,Marshall Islands,1.804904466,
2022,TZA,4.77330267494225,"Tanzania, United Republic of",108.507805826,0.0439904082347456
2022,THA,5.13929252176489,Thailand,42.52403381,0.120856185580314
2022,CHL,1.213708119006,Chile,12.613521306,0.0962227826442617
2022,CRI,4.19560743002878,Costa Rica,23.961117245,0.175100659419555
2022,MDG,10.0767657240726,Madagascar,272.127540293,0.0370295697128743
2022,MWI,30.6440158987568,Malawi,59.030072533,0.519125499661645
2022,NGA,60.1740565752483,Nigeria,1074.821695499,0.0559851525394747
2022,VEN,21.6515050049378,"Venezuela, Bolivarian Republic of",406.848988545,0.0532175465947926
2022,MLI,8.47432255900806,Mali,478.739845737,0.0177013102929885
2022,TCD,21.4010812820986,Chad,436.803429066,0.0489947648255869
2022,AGO,3.28787228953398,Angola,28.577794243,0.115049897188595
2022,BFA,50.5499163184873,Burkina Faso,493.415323004,0.102449020048122
2022,MMR,27.9119743019056,Myanmar,563.674323287,0.0495179098085225
2022,BDI,17.6562502899221,Burundi,141.805052589,0.12451072770373
2022,ARG,6.43632110458229,Argentina,8.968045826,0.717694939283452
2022,GBR,,United Kingdom,0.049777993,
2022,KIR,0.02491717152,Kiribati,1.134678964,0.0219596663995262
2022,MDV,0.196004606220914,Maldives,0.973771052,0.201284075777715
2022,FSM,,"Micronesia, Federated States of",2.876015791,
2022,BOL,0.645277159411302,"Bolivia, Plurinational State of",5.264916738,0.122561702591412
2022,DNK,,Denmark,7.747028856,
2023,ITA,2.446414,Italy,0.021474,113.924466797057
2023,CHE,0.036589,Switzerland,32.558219,0.00112380225711978
2023,PHL,3.40167766,Philippines,39.953401583,0.0851411275441288
2023,THA,4.8905955,Thailand,56.996178,0.0858056745489145
2023,AGO,4.79341841,Angola,21.616433,0.221748815357279
2023,COD,109.10594864,Democratic Republic of the Congo,1173.393723267,0.0929832386832817
2023,ETH,103.452148638,Ethiopia,1997.270859038,0.0517967546413952
2023,HTI,15.21479434,Haiti,327.527461583,0.046453492071975
2023,PER,7.825887,Peru,123.40795315,0.0634147702821696
2023,FSM,0.017316,"Micronesia, Federated States of",16.233344,0.00106669334426721
2023,MOZ,25.35562753705,Mozambique,331.982075534,0.0763764956173159
2023,SSD,68.0031108277333,South Sudan,1527.203929944,0.0445278521711419
2023,BEL,0.109808,Belgium,0.148467,0.739612169707747
2023,PAK,62.806225779,Pakistan,490.849449916,0.127954153335097
2023,UKR,526.15760452,Ukraine,4092.8490473,0.128555340898072
2023,MMR,43.81034941891,Myanmar,531.672599892,0.0824009915647511
2023,PNG,1.439303,Papua New Guinea,10.915485,0.131858822580948
2023,COL,56.2757965974,Colombia,476.161545635001,0.118186353167918
2023,MNG,0.851662,Mongolia,3.827937,0.222485897756416
2023,CHL,0.6370029,Chile,20.850917,0.0305503542122392
2023,NOR,,Norway,0.003508,
2023,VEN,18.11002057,"Venezuela, Bolivarian Republic of",503.482077416,0.0359695436686551
2023,NGA,30.34782861,Nigeria,717.725791599,0.0422833190129464
2023,VUT,1.262619,Vanuatu,11.993048,0.105279241774068
2023,FRA,0.087575,France,0.684343,0.127969453914192
2023,MDA,27.39265466,"Moldova, Republic of",203.817109333,0.134398209991515
2023,BIH,5.97666862,Bosnia and Herzegovina,48.228617917,0.1239236967206
2023,ECU,6.95713752,Ecuador,92.1090692,0.0755315147620665
2023,IRQ,24.936647,Iraq,311.86759607,0.0799590830026562
2023,DNK,,Denmark,0.003943,
2023,IDN,6.416789,Indonesia,15.418531,0.416173823563347
2023,HND,11.5588261952,Honduras,77.456294667,0.149230301357607
2023,GBR,,United Kingdom,0.003638,
2023,AFG,121.254378731,Afghanistan,2283.897273549,0.0530909950002174
2023,CAF,16.02075308,Central African Republic,519.899710699,0.030815083660001
2023,DOM,1.18880489,Dominican Republic,15.892933967,0.07480084498359
2023,MDG,14.2344517241,Madagascar,152.709487083,0.093212622188714
2023,SLV,6.654233,El Salvador,40.02633,0.166246393311603
2023,CAN,,Canada,0.2,
2023,GTM,10.8682931707,Guatemala,73.776325,0.147314103415967
2023,DEU,,Germany,0.003956,
2023,ARM,7.65500042,Armenia,61.687882833,0.124092448442807
2023,CUB,0.290623,Cuba,14.470662333,0.0200836004124871
2023,MEX,9.635323,Mexico,95.90791725,0.100464312814592
2024,LBY,5.68950583072464,Libya,113.280198515,0.0502250693881973
2024,COD,167.430464069146,Democratic Republic of the Congo,1538.900583708,0.108798752721063
2024,KEN,29.3065286345076,Kenya,405.468970911,0.0722781044592938
2024,CHE,,Switzerland,18.484859063,
2024,PER,8.41557062241297,Peru,102.812723051,0.0818533968625503
2024,MOZ,20.6509814751211,Mozambique,260.5064231,0.079272446450174
2024,DNK,,Denmark,0.691287461,
2024,ITA,2.65002704767072,Italy,0.057958526,45.7228164786441
2024,AFG,155.488464335888,Afghanistan,1843.660787531,0.0843368071759641
2024,BGD,96.467960930293,Bangladesh,685.435271762,0.140739709356231
2024,ARM,8.88556504959729,Armenia,41.901692428,0.212057426197413
2024,BFA,34.7902026822938,Burkina Faso,551.664546717,0.0630640538518075
2024,BDI,14.6116370958425,Burundi,66.577234661,0.219468969689752
2024,FSM,0.031318268932794,"Micronesia, Federated States of",2.074845867,0.0150942628707533
2024,IDN,6.41549569155873,Indonesia,41.989723822,0.152787280020104
2024,MULTI,20.6316867440259,Multi-destination_org_country,251.409193862,0.0820641696792949
2024,PNG,1.84408683383177,Papua New Guinea,13.920899619,0.132468941253973
2024,CMR,7.50242383455166,Cameroon,218.352883531,0.0343591699510876
2024,DEU,,Germany,0.009988214,
2024,PSE,193.055057351538,Occupied Palestinian Territory,3992.092759582,0.0483593616125674
2024,LKA,5.02876500477078,Sri Lanka,22.386681945,0.224631994018834
2024,DZA,9.16420299787464,Algeria,52.264161964,0.175343919303385
2024,AGO,1.13617101121523,Angola,9.738516773,0.116667767556273
2024,CHL,4.15683299981833,Chile,13.006323517,0.319600922919157
2024,HTI,24.5203105111786,Haiti,371.954074372,0.0659229517853198
2024,MWI,6.24842420502565,Malawi,58.857110902,0.10616260481133
2024,CAF,24.557657336529,Central African Republic,305.047851171,0.0805042790573956
2024,FJI,1.10544485330445,Fiji,1.599426113,0.691150934900639
2024,SSD,43.0283930406382,South Sudan,1469.860209648,0.0292737994798448
2024,SOM,122.664342712966,Somalia,1070.908745888,0.114542292407233
2024,CRI,4.13648368498268,Costa Rica,22.983674965,0.17997486003791
2024,SLV,5.13876186889116,El Salvador,37.399589579,0.1374015577908
2024,MDG,13.7216204612586,Madagascar,136.105197001,0.100816285958263
2024,BRA,10.4828881386811,Brazil,62.058020685,0.168920761941332
2024,JPN,0.0427416075260306,Japan,0.252179178,0.169489042929748
2024,VEN,17.1955091954567,"Venezuela, Bolivarian Republic of",224.38070699,0.0766354176619251
2024,UGA,27.6012561728995,Uganda,377.632000781,0.0730903528191888
2024,TUN,1.69612917640338,Tunisia,9.546434344,0.177671486052738
2024,NER,28.2409316926364,Niger,477.826272906,0.0591029277667871
2024,PAN,4.12019604629278,Panama,20.142283447,0.204554565878003
2024,GBR,0.0290271418211793,United Kingdom,2.499238782,0.0116143931625255
2024,BRB,0.766346296434619,Barbados,0.721017247,1.06286819021767
2024,VCT,0.68404112808,Saint Vincent and the Grenadines,2.608218704,0.262263715474069
2024,GRD,0.47472914869,Grenada,3.173948253,0.149570538285017
2024,VUT,0.576514556133,Vanuatu,7.980660121,0.0722389561003834
2024,MYS,1.99426602412038,Malaysia,9.225851417,0.216160648376111
2024,ZWE,17.8533396092673,Zimbabwe,130.173145651,0.137150711999638
2024,NIC,0.348924663747491,Nicaragua,17.48018278,0.019961156478679
2024,CPV,,Cape Verde,0.006926411,
2024,BOL,0.521927702074273,"Bolivia, Plurinational State of",4.436547892,0.11764275170238
2024,MMR,50.6242093148242,Myanmar,477.653865531,0.10598513477651
2024,GHA,6.79815562435409,Ghana,12.284560153,0.553390234545266
2024,BGR,5.14326395948928,Bulgaria,5.819593321,0.883784085209153
2024,COL,56.2890566774058,Colombia,494.106568639,0.113920883165857
2024,NAM,0.621646708954238,Namibia,10.398653905,0.0597814596613636
2024,VNM,2.10253685183818,Viet Nam,10.66982622,0.197054460727494
2024,CAN,,Canada,0.002221882,
2024,BEL,0.093458607974978,Belgium,0.005114723,18.2724671453328
2024,YEM,769.936027466959,Yemen,2567.569069666,0.299869645791891
2016,KGZ,0.4711088096,Kyrgyzstan,2.239369596,0.210375638948346
2017,DJI,2.26310398313,Djibouti,23.196461478,0.0975624659509544
2019,MYS,1.0520590814,Malaysia,2.668996765,0.394177728199682
2019,DJI,6.45952803053,Djibouti,31.792648094,0.203176785130681
2023,BGR,6.438652,Bulgaria,10.571728,0.609044424903857
2023,DJI,16.851886,Djibouti,66.995639333,0.251537057751448
2024,KGZ,1.04176242973115,Kyrgyzstan,4.24806927,0.245231977992476
2024,"",0.587217542489887,Region - Europe,97.951294066,0.00599499524829368
2016,SRB,0.05549879713,Serbia,32.97061208,0.00168328076516558
2017,MDA,,"Moldova, Republic of",0.046497658,
2019,ALB,0.192760545759,Albania,5.482381181,0.0351600042746097
2017,ALB,0.1297613827,Albania,0.368308848,0.352316767312633
2020,ESP,,Spain,0.070237508,
2020,ARM,4.169665785284,Armenia,11.911752345,0.350046379786785
2020,BLR,2.1458231286,Belarus,4.888246162,0.438976078021825
2024,TWN,0.2441628238,"Taiwan, Province of China",1.445762327,0.168881716752604
2016,SLE,,Sierra Leone,28.505189402,
2017,UGA,,Uganda,410.855816849,
2020,NER,6.2777682039,Niger,663.024892238,0.00946837483387656
2016,LBY,4.27693768414,Libya,131.816254423,0.0324462085716323
2017,MDG,0.001765301016,Madagascar,67.342562189,2.62137489073493e-05
2017,PRT,,Portugal,0.24979688,
2019,CUB,0.5665029677,Cuba,3.726396836,0.152024326080122
2019,MWI,0.3597179582,Malawi,74.791158361,0.00480963212875676
2019,TUN,0.198059588436,Tunisia,2.230177818,0.08880887740764
2019,BRA,,Brazil,58.721648683,
2020,UGA,0.01079317313,Uganda,281.318847882,3.83663348945864e-05
2020,GTM,0.7288998066,Guatemala,63.112678022,0.0115491820256133
2020,MEX,1.554216931,Mexico,12.084532613,0.128612084618651
2024,GIN,5.64022121880926,Guinea,8.20412173,0.687486290968193
2019,MDG,,Madagascar,60.498680971,
2019,PRK,,"Korea, Democratic People's Republic of",56.583755822,
2019,CHL,0.0699678293,Chile,2.330892503,0.0300176130859519
2020,BEN,2.45064041283,Benin,7.059251715,0.347153000313433
2021,ARM,0.1101074035,Armenia,13.096889416,0.00840714157405084
2016,PNG,0.7658608599,Papua New Guinea,19.726520704,0.0388239199092369
2016,VUT,0.08950554658,Vanuatu,4.38544857,0.0204096673695571
2016,FJI,6.80915909569,Fiji,51.08378156,0.133293951382443
2019,VUT,0.024577391036,Vanuatu,1.136274727,0.021629796432144
2020,VUT,5.69626149484,Vanuatu,14.329592497,0.397517340149942
2020,TLS,3.73783255547,Timor-Leste,11.428005192,0.327076553840439
2020,FJI,12.8081180878068,Fiji,39.173109008,0.326962000519058
2020,WSM,9.5605602843916,Samoa,12.208208945,0.783125545070821
2021,MULTI,,Multi-destination_org_country,247.078772433,
2021,ZMB,0.14795298796,Zambia,43.179905938,0.00342643145569698
2021,FJI,1.8765039147281,Fiji,11.27352992,0.166452205125127
2021,MHL,,Marshall Islands,27.33103442,
2021,LAO,0.214486533,Lao People's Democratic Republic,37.090519195,0.00578278594247648
2021,KHM,0.02002132271,Cambodia,23.947340042,0.000836056224820195
2024,TGO,1.64624578514822,Togo,10.14147823,0.162327990832577
2016,SVN,,Slovenia,2.208252327,
2019,HND,,Honduras,6.416477347,
2019,ERI,,Eritrea,10.356951706,
2020,BIH,10.254209555041,Bosnia and Herzegovina,26.41073419,0.388259163159637
2020,STP,,São Tomé and Príncipe,1.426566422,
2020,CPV,,Cape Verde,0.74407719,
2022,DZA,8.01760631049768,Algeria,51.992064419,0.154208270052222
2020,NIU,,Niue,0.499703784,
2022,ALB,2.13341028397865,Albania,5.885456739,0.362488482812489
2022,BEN,0.640996846049827,Benin,3.797607567,0.168789648414409
2022,BIH,1.729398586414,Bosnia and Herzegovina,33.601292226,0.0514682166025696
2022,EGY,9.8727432440258,Egypt,193.738714599,0.0509590623869906
2022,TUR,22.3311892903338,Türkiye,1264.891425584,0.0176546293528897
2023,KHM,1.65870139,Cambodia,18.25421845,0.0908667437361582
2017,BFA,1.07423600003772,Burkina Faso,49.803501013,0.0215694876502219
2017,MRT,0.2595216257,Mauritania,34.681455494,0.0074830084840268
2017,SEN,0.605617615408903,Senegal,8.65031593,0.070011040094914
2017,IRN,,"Iran, Islamic Republic of",34.196967147,
2017,DZA,1.6605395978,Algeria,29.187805388,0.0568915537062851
2017,GRC,0.78246796514,Greece,432.594830366,0.00180877789149257
2017,KNA,0.47369286302,Saint Kitts and Nevis,0.641046297,0.738937055306007
2019,Global,,Global,131.158806225,
2019,EGY,0.398079109799744,Egypt,81.686143482,0.00487327584374776
2019,IRN,3.786538881379,"Iran, Islamic Republic of",29.301688556,0.129225961641847
2019,ZWE,0.2484970615,Zimbabwe,356.633198873,0.000696786116057837
2019,DZA,1.8390800068,Algeria,24.500119297,0.0750641245663319
2019,COM,0.31591258454,Comoros,6.051018951,0.052208163137184
2019,BDI,8.6197704060223,Burundi,110.773177918,0.0778145988770233
2019,LAO,0.1207448609,Lao People's Democratic Republic,12.883583107,0.00937199379219249
2019,ZMB,0.3776596712,Zambia,6.506618994,0.0580423829254878
2019,LSO,,Lesotho,11.110981574,
2019,SWZ,,Eswatini,2.46033084,
2020,EGY,0.168093862355534,Egypt,113.371457481,0.00148268237959016
2020,MRT,15.63845036322,Mauritania,98.176607396,0.159288966873153
2020,IRN,10.1357749876,"Iran, Islamic Republic of",104.310166745,0.0971695789958638
2020,PAK,21.3426007499486,Pakistan,172.625191143,0.123635493803849
2020,PHL,17.4176275241204,Philippines,71.787257948,0.242628399830191
2020,ZWE,2.9497282400594,Zimbabwe,365.940213295,0.008060683502093
2020,LSO,,Lesotho,19.429311024,
2020,MDG,1.9748916472,Madagascar,61.971310598,0.0318678373612408
2020,MOZ,2.05870690396508,Mozambique,228.02141674,0.00902856816433389
2020,MWI,,Malawi,43.209204931,
2020,TZA,0.25903615522,"Tanzania, United Republic of",74.087809226,0.00349633978823462
2020,BWA,3.16123573376,Botswana,5.516967193,0.57300245282789
2020,COM,3.76811260382,Comoros,5.029132576,0.749256963676433
2020,MUS,0.7123494267,Mauritius,2.19480399,0.32456175127511
2020,NAM,1.294662704,Namibia,7.893113346,0.164024339604359
2020,SWZ,,Eswatini,7.92914308,
2020,KEN,5.871426518,Kenya,232.169190534,0.0252894301112712
2020,AZE,2.139457316,Azerbaijan,7.629430438,0.280421629554937
2020,KHM,15.64901931885,Cambodia,34.823658102,0.449378961653407
2020,LAO,11.2517458463,Lao People's Democratic Republic,24.809739359,0.453521324165718
2020,ZAF,1.165662698,South Africa,9.124586907,0.127749640600798
2020,DJI,4.39578661039,Djibouti,38.155109126,0.115208335425637
2021,LSO,0.2990990283,Lesotho,6.784858019,0.0440833142657395
2021,TUR,9.19302496172,Türkiye,1618.005892052,0.00568170054687573
2021,MRT,61.79581050964,Mauritania,166.150772084,0.371926111052907
2021,SWZ,0.2990990283,Eswatini,11.310361813,0.0264446914471135
2021,ZAF,0.5399124051,South Africa,2.427720827,0.222394765944808
2021,BLR,0.3224779281,Belarus,1.435151984,0.224699496426296
2021,BWA,,Botswana,0.87165928,
2021,GIN,0.4693840403,Guinea,18.198405921,0.0257925909740455
2021,DZA,3.9996752446,Algeria,41.330830526,0.0967721962926422
2021,LBR,0.105845449,Liberia,3.894844624,0.0271757821474524
2021,PAN,,Panama,12.833683546,
2021,TUN,17.84708008563,Tunisia,39.526091409,0.45152656003741
2021,PRK,,"Korea, Democratic People's Republic of",11.101076698,
2021,SLE,0.639209935,Sierra Leone,7.693106362,0.0830886646982251
2022,BLR,1.61340984879154,Belarus,26.096828695,0.0618239812832376
2022,BWA,0.0671340536934504,Botswana,2.523132252,0.0266074256076888
2022,UGA,13.0214964382182,Uganda,429.508764323,0.0303171844671038
2022,GIN,9.78491603305526,Guinea,26.590042679,0.367991738530871
2022,LBR,3.16958779890166,Liberia,6.53340188,0.485135899661151
2022,PAN,5.52237567371703,Panama,37.637424037,0.14672565445202
2022,PRK,,"Korea, Democratic People's Republic of",4.085053294,
2022,LSO,0.612861436256439,Lesotho,7.226783409,0.0848041793383763
2022,SLE,,Sierra Leone,15.733193252,
2022,ZWE,6.22661790239615,Zimbabwe,116.822676446,0.053299736761932
2022,KHM,1.69600034076327,Cambodia,17.896083355,0.0947693585864652
2022,MDA,17.123100066509,"Moldova, Republic of",257.916060858,0.0663902046640532
2022,CUB,,Cuba,11.799294742,
2023,DZA,8.56882257,Algeria,52.6202059,0.162842817192397
2023,EGY,7.58664939,Egypt,143.1318687,0.0530046135700316
2023,UGA,19.44684104,Uganda,349.703510367,0.0556095105239044
2017,KIR,,Kiribati,0.275037458,
2024,MRT,4.41898373165111,Mauritania,57.166612197,0.0773000806208876
2024,NPL,12.9142750111547,Nepal,52.724270125,0.24493985370565
2022,ERI,,Eritrea,9.971697836,
2022,MAR,2.08393619130526,Morocco,12.221872507,0.170508748975388
2022,SEN,2.27648837430741,Senegal,17.090629965,0.13320096327458
2022,COG,1.3241809912707,Congo,31.66143955,0.0418231454441463
2022,CIV,0.595622557855343,Côte d'Ivoire,5.5556106,0.107210998167392
2023,COG,1.8594096,Congo,16.176902,0.114942255321816
2023,ERI,0.105723,Eritrea,10.883431,0.00971412415808948
2023,GAB,,Gabon,0.254955,
2023,TGO,1.874965,Togo,16.744201,0.111976976387228
2024,MAR,2.67913599629442,Morocco,6.938099745,0.386148382808299
2024,GNB,0.171206210600639,Guinea-Bissau,3.883680219,0.0440834983691635
2024,CIV,6.44468668813883,Côte d'Ivoire,19.22402914,0.335241204702982
2024,COG,2.86654692986068,Congo,21.289633073,0.134645201259767
2024,GAB,,Gabon,0.087375888,
2021,VNM,3.771489827,Viet Nam,11.619898009,0.32457168075648
2018,VNM,0.191968799,Viet Nam,2.992455561,0.0641509272524833
2021,VAT,,Holy See (Vatican City State),0.615704358,
2024,ZMB,9.61058589211879,Zambia,60.044429359,0.160057910362642
2016,ZMB,1.687457481,Zambia,7.478154029,0.225651607931062
2023,ZMB,1.338911,Zambia,12.96323525,0.103285250493313
2017,VNM,1.2828761099,Viet Nam,9.334480345,0.137434121931294
2019,VNM,0.8111605261,Viet Nam,4.499413726,0.180281382308251
2024,USA,,United States,6.633422381,
2022,POL,19.8710091745371,Poland,343.884756853,0.0577839196956071
2023,POL,26.5184501,Poland,114.9435,0.230708566382614
2024,POL,27.2518196444395,Poland,66.005582815,0.412871434236415
2024,MDA,18.9486739668769,"Moldova, Republic of",157.154654987,0.120573418384866
2024,TUR,77.3537081067419,Türkiye,299.169721417,0.258561286684898
2020,MNG,13.877319573,Mongolia,20.770529314,0.668125465808242
2019,MNG,0.2086414202,Mongolia,1.519593078,0.137300849300131
2024,MNG,4.45589832214434,Mongolia,9.778520677,0.455682251879369
2016,BGD,0.48421552472,Bangladesh,195.977994847,0.00247076476671795
2017,TJK,40.0216216127,Tajikistan,66.001112052,0.606377989224914
2018,Global,,Global,37.222790965,
2020,GIN,1.3869950615,Guinea,11.665022393,0.118902048772089
2020,SLE,7.70982151834,Sierra Leone,34.701870768,0.222173080232018
2020,LBR,,Liberia,14.884145273,
2020,KGZ,10.34210088399,Kyrgyzstan,16.920891498,0.611203073148504
2021,KGZ,4.8304981395,Kyrgyzstan,17.060356668,0.283141685341229
2019,GHA,0.244623767538,Ghana,0.56293916,0.434547434109931
2020,GHA,5.752786364748,Ghana,20.048537701,0.286942940704402
2021,GHA,1.301722716768,Ghana,5.029495246,0.258817764626236
2022,GHA,3.21958487803015,Ghana,8.160776294,0.394519438107532
2019,KGZ,1.1413540247,Kyrgyzstan,1.213805798,0.940310242858141
2022,KGZ,5.41080426312153,Kyrgyzstan,10.779345719,0.501960360505395
2020,SEN,0.606063654308,Senegal,28.32251012,0.0213986561127584
2021,SEN,3.0317796588,Senegal,12.04231543,0.25176052532615
2020,TUN,13.60524064129,Tunisia,31.534181226,0.431444233283991
2021,ALB,2.20893890256,Albania,7.837437398,0.281844535450285
2023,ALB,4.117593,Albania,6.16277,0.668139976017278
2024,ALB,3.78290373005175,Albania,6.960564568,0.543476566174388
2024,MNE,1.02141418012192,Montenegro,0.717042951,1.42448116768659
2020,THA,3.17410313652,Thailand,46.815511706,0.0678002444243966
2023,TJK,2.78282609,Tajikistan,12.2272215,0.227592678352968
2020,PNG,7.101787776,Papua New Guinea,24.730448229,0.287167774325745
2022,FJI,2.42504069703961,Fiji,13.497856629,0.179661168709514
2023,TON,0.25,Tonga,1.765167,0.141629658836813
2020,TKL,0.5216314459,Tokelau,0.575505669,0.906388023607809
2021,TKL,0.2481508404,Tokelau,0.341866487,0.725870624458138
2023,GIN,0.8761436,Guinea,9.591278,0.0913479517536662
2020,CRI,3.369801342,Costa Rica,11.251534834,0.299497036779116
2020,ECU,,Ecuador,147.838646175,
2022,SVK,4.90287891322466,Slovakia,80.146610808,0.0611738770210763
2024,HND,7.68829483883013,Honduras,75.832527415,0.101385185235292
2024,IND,5.93121629122415,India,7.932549602,0.747706171257818
2020,LKA,6.5592465899,Sri Lanka,19.691967894,0.333092488531761
2024,ECU,5.39861596719565,Ecuador,116.778217969,0.046229648483151
2017,DOM,0.1829649525,Dominican Republic,1.572614154,0.116344465064506
